FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
1221,2100,1305,BWI,LAX
451,523,155,FLL,PBG
612,1910,1810,OAK,PHX
72,2124,1754,DEN,SFO
152,1409,1332,ITO,OGG
632,504,2235,JFK,PHX
1676,2015,1845,LAX,SFO
443,2103,1818,FLL,BWI
162,1630,810,EWR,LAX
3585,1955,1935,ORD,CMH
2270,2333,2215,MSY,DFW
1683,1905,1740,SJC,LAS
2507,656,600,ATL,CHA
1636,759,2348,EWR,LAX
746,1709,1528,LAX,IAH
1507,1419,1100,LAX,EWR
5672,1657,1542,DFW,IAH
1027,1634,1115,IAD,DEN
3190,1150,1040,DFW,MAF
381,2148,1959,RIC,BOS
790,1022,800,SLC,LAS
2563,846,730,CRP,DFW
3315,2015,1830,SMF,SEA
250,1600,1332,MSP,MCO
1148,1740,1433,TPA,EWR
827,2105,1950,LAS,RNO
6379,1559,1300,AUS,ORD
1761,1703,1459,DCA,MCO
9,1032,700,LAX,JFK
97,1135,844,DFW,DCA
586,1704,1340,PHX,EWR
5484,612,520,SFO,BOI
4386,755,630,BWI,ROC
1331,1234,1131,JAC,SLC
3638,1048,855,CID,DFW
2601,1635,1507,JFK,BUF
3286,1000,855,DFW,SHV
167,1050,725,SFO,MIA
6201,1846,1540,AUS,DEN
2941,1030,835,CHS,BWI
346,1103,855,EWR,ATL
3628,926,710,SDF,ORD
1082,1122,830,LGA,MIA
1128,1945,1710,TPA,CLE
1055,1132,1000,MSP,ORD
397,1555,1401,MIA,SJU
4339,925,820,BUR,LAS
5205,1128,833,AUS,ORD
4747,1839,1735,DAL,IAH
1354,1310,1115,DFW,MCO
539,1955,1830,SAN,SMF
3125,1405,1220,GRI,DFW
663,1236,905,HNL,SFO
25,1237,900,LAX,BOS
512,2125,1830,BWI,MKE
5664,848,745,BTR,IAH
4816,1620,1350,PHX,STL
818,815,645,SMF,LAX
2514,1832,1727,ORD,ATL
789,1955,1840,HOU,MSY
2943,1010,720,FLL,BWI
1784,1228,1050,ABQ,ATL
3705,1510,1400,OAK,BUR
333,1505,1245,PHX,BUR
2224,1815,1608,DCA,MCO
5460,641,515,SFO,RDD
3622,1025,900,LAX,SFO
4747,1254,1145,SEA,GEG
367,2125,1745,LAX,BOS
207,2000,1811,LAX,IAH
2611,1428,1100,MCO,BOS
6240,958,830,SFO,TUS
1582,1703,1530,OMA,ATL
5621,1815,1726,DEN,TUL
259,1702,1527,SMF,DEN
198,1925,1715,BWI,MCO
480,2019,1745,SAN,SEA
132,2230,1945,DFW,DEN
411,1248,957,LAS,JFK
6372,712,622,DEN,FSD
2074,1750,1728,JAN,ATL
1916,1238,1110,DEN,ATL
2507,2139,2045,SHV,DFW
2306,1656,1138,DFW,SMF
4525,1210,955,IAH,OMA
1160,1651,955,DTW,LAS
3127,1755,1610,DAL,STL
4606,1209,912,IAH,ELP
597,1530,1435,SJC,PHX
232,1139,857,SLC,LGB
5059,1649,1532,ATL,GNV
1933,902,730,ORD,PHL
3538,609,600,ORD,AZO
405,1959,1630,LGB,BOS
2569,2255,2152,LAX,SLC
2303,905,630,DFW,ORD
791,1407,1100,LGA,ORD
4464,1510,1220,SFO,MKE
6089,2111,1944,DEN,RAP
648,1451,955,PIT,DEN
2776,1028,920,HOU,DFW
4338,1625,1419,IAH,CMH
1182,2325,2205,SDF,ATL
3286,830,735,SHV,DFW
1700,1619,1430,BDL,CLT
4153,730,600,BWI,ALB
376,2210,2105,SAT,DAL
555,1715,1525,MDW,MCO
3493,1935,1720,PDX,SBA
5173,1118,1000,LAX,ASE
3144,845,730,LAS,MCI
846,1801,1520,SWF,MCO
1370,1624,1400,ORD,MIA
2496,1755,1600,PHX,DEN
1375,1517,1412,ATL,GSP
1924,1254,1130,BWI,CLT
325,1735,1700,HNL,OGG
6518,1447,1310,LAX,BZN
6420,1251,955,CID,DEN
4673,2051,1729,IAH,TUS
1380,1619,1354,DCA,FLL
1296,2119,1935,PIT,ATL
677,1639,900,PHL,LAS
733,1331,1103,LAX,ORD
1327,940,733,LAX,CMH
338,1137,900,BDL,MCO
586,2013,1815,PHX,IAH
64,2025,1743,SEA,KTN
3001,2253,2130,LRD,DFW
2792,1110,1000,GUC,DFW
6320,1320,1227,DEN,ASE
1094,1150,559,DFW,SEA
3496,2125,1955,SJC,LAS
2991,925,700,DFW,BMI
1440,1947,1740,ATL,BWI
1357,1330,1050,FNT,MCO
1177,1959,1815,ORD,EWR
227,2255,2040,MSP,DFW
172,1310,1200,MKE,ATL
5069,1346,1120,ATL,EVV
4152,935,641,BWI,ORD
2607,1306,1045,CVG,RSW
1226,2100,1823,DTW,TPA
559,1957,1735,PDX,LAX
1551,1324,1015,BOS,ORD
3020,1533,1325,CLE,ORD
730,614,420,MCO,BQN
242,1040,920,LAX,SJC
4574,1138,1022,GPT,IAH
662,1222,640,DFW,SEA
5599,1442,1343,DTW,GRR
5449,1423,1255,RKS,DEN
493,2015,1724,SFO,ORD
1293,1558,1220,STX,MIA
1128,2159,1850,IAH,LGA
1371,1131,810,MIA,IAH
4741,1649,1440,SEA,PHX
628,925,800,BNA,MDW
3385,1950,1800,ATL,RSW
2247,1650,1359,ATL,LGA
1158,1626,1304,MIA,IAH
1708,2310,2000,DAL,PHX
6283,1615,1040,MCI,SFO
878,1725,1230,DAL,LAX
1577,900,538,DEN,SMF
98,1629,1145,DTW,DEN
1357,1755,1435,JFK,SJU
1760,850,735,ORD,BWI
1072,2331,2151,PIT,ATL
1252,2257,2140,BOI,SLC
1050,1835,1500,IAH,PHX
184,1840,1310,DFW,SFO
1569,1605,1307,DTW,RSW
635,2135,1820,MCO,STL
1915,2305,2046,PHX,ATL
494,1836,1615,PHX,LAX
5591,757,625,DTW,LEX
1224,1125,1134,BHM,ATL
4100,1105,945,RNO,LAS
1651,2105,1925,LAX,HOU
1802,1745,1625,HOU,MSY
2513,740,545,BWI,MHT
432,1629,1336,CLT,ORD
850,1041,750,CLT,STL
2531,1835,1745,GRK,DFW
1892,1346,1135,CLT,MIA
3275,910,640,DFW,PIA
2140,2034,1810,SLC,LAS
4426,845,600,PHX,RNO
1632,2225,2115,SNA,SJC
892,2317,2045,DTW,MCO
4615,2321,2150,ABQ,SLC
3198,2055,1950,AEX,DFW
7395,1925,1817,SLC,SGU
2061,730,650,MCI,IND
108,509,45,SEA,ANC
1983,1817,1700,ATL,SAV
106,201,2140,SEA,ANC
1980,1905,1632,DTW,STL
1110,1239,830,LGA,DFW
711,2154,1859,LAS,JFK
1094,1711,1240,JFK,AUS
2597,1806,1730,MSY,ATL
1990,1915,1745,SAN,SFO
4758,1930,1928,ORD,GRR
2959,2224,2030,FAR,ORD
2999,1527,1500,ORD,CVG
5412,1113,900,DTW,MDW
2206,1829,1628,ATL,ORF
4762,907,620,SLC,PSP
54,1730,1446,JFK,PBI
1109,2005,1634,DFW,SLC
822,2200,1905,BOS,PBI
1615,2154,1956,SMF,MSP
5413,1752,1659,ORD,MKE
5808,2244,2112,MAF,IAH
2105,2045,1500,MSP,SFO
2274,2020,1710,MCO,HOU
6271,1519,1408,RAP,DEN
400,1447,1300,SFO,PDX
2915,1430,1253,JFK,CLE
3431,850,644,DFW,COU
244,1742,1415,IAH,GUC
5005,1218,950,CAE,LGA
208,1900,1700,BOI,GEG
1451,2349,2035,MCO,BOS
159,1455,1235,SAN,ORD
1086,1056,837,IAH,DTW
843,1702,1103,ORD,SAN
2589,1155,1055,DAL,SAT
4654,1405,1252,DFW,IAH
4016,1620,1345,BOS,ATL
1004,2348,2025,RSW,DFW
1984,939,630,ATL,AUS
5516,1550,1436,LAX,FAT
2957,720,600,DFW,AMA
437,2215,1750,SAT,LAS
5764,2157,1900,IAD,ORD
5667,1556,1440,JAN,IAH
2631,949,755,ATL,DAY
3255,1058,850,CMH,ORD
1044,1750,1505,EWR,RSW
156,1945,1655,AUS,DCA
4793,1139,910,PHX,LAX
418,1455,630,JFK,SFO
7380,1750,1700,CDC,SLC
2009,1842,1725,DEN,MSP
905,1018,829,ORD,JFK
214,1905,1750,BWI,BDL
1166,1955,1650,PHX,MCO
2086,2100,1845,LGA,ATL
2950,1253,1145,RST,ORD
1284,1854,1632,DTW,MKE
4862,823,725,AEX,IAH
2478,1707,1330,RIC,DFW
1794,1926,1735,EWR,DTW
1321,2245,2020,IAD,FLL
6245,1120,952,PSP,IAH
323,1058,901,DFW,STL
5184,1149,847,JAX,BOS
1648,1505,1205,ATL,MDW
2331,1400,1255,SAT,DAL
4312,1745,1625,LAS,HOU
50,1828,1546,MSP,RSW
1711,2002,1815,EWR,CLT
2168,1839,1300,MSP,LAX
1485,2309,2005,RSW,EWR
1547,1015,915,SAT,DAL
1495,1259,1140,EGE,DFW
1201,2308,2000,FLL,JFK
363,1455,1221,IAH,IAD
1052,1905,1755,MIA,TPA
2381,1533,800,MCO,LAX
858,2345,1625,SAN,OGG
1293,1901,1630,ATL,MSY
1354,830,700,DAL,MSY
1270,1648,1435,ATL,PNS
437,2029,1240,EWR,LAS
1025,1142,835,TPA,JFK
599,1852,1720,DCA,BDL
3623,1400,1310,DFW,TYR
1060,620,2255,TPA,LAX
1759,953,805,ATL,IND
5207,1800,1645,GSO,ATL
1069,1205,1105,ORD,ATL
4355,1345,1240,LAS,SNA
2091,627,530,CLT,RDU
1503,2259,1900,IAD,IAH
6538,2024,1846,IDA,DEN
1071,830,700,MSP,MKE
688,1416,804,ORD,SFO
119,1905,1520,RSW,MDW
5541,958,907,AGS,ATL
787,1605,1335,PHX,STL
2982,1058,945,ORD,RST
4,555,2230,LAX,HNL
4670,1657,1541,MCI,DTW
1826,1409,1220,PHX,DEN
3295,1654,1459,RDU,JFK
5174,1645,1536,ATL,TLH
706,19,2135,EWR,FLL
4187,1050,910,BNA,EWR
1745,1541,1350,CLT,PBI
179,2045,1835,CMH,TPA
416,1212,930,PHX,RNO
3054,1455,1340,LAX,OAK
1784,1923,1800,BWI,CLT
4319,900,710,ORD,PVD
3945,1815,1620,STL,HOU
1618,800,655,SNA,LAS
3174,2339,2155,LIT,ORD
450,50,2145,PBG,FLL
190,2335,2035,SEA,SAN
1958,1659,1650,ECP,ATL
5791,1635,1528,IAH,LFT
4703,1738,1610,SMF,LAX
5642,1349,1244,DEN,CPR
1544,1029,800,MSP,TPA
1237,1920,1820,DAL,SAT
12,2100,1350,SFO,HNL
5361,830,632,FWA,ORD
387,1340,1220,LAX,AUS
4558,1930,1640,MCO,BNA
6606,1858,1615,PHX,FAT
1686,2222,1930,ATL,LGA
5324,1242,1132,FAR,MSP
1522,1230,1005,PDX,LGB
846,1806,1525,SWF,MCO
4911,1910,1710,LAS,MDW
2403,803,600,SLC,SAT
503,2152,1915,PDX,ATL
3686,1640,1500,ORD,BNA
1880,622,2255,ATL,SFO
576,902,630,MSY,EWR
159,1040,835,PHX,LAS
749,1745,1455,SFO,CLT
2258,1840,1635,DFW,MCO
1202,1725,1300,ORD,TUS
742,1345,1159,DEN,PHX
3115,753,600,ORD,MEM
4516,1150,1030,SJC,LAX
4740,703,600,ORD,GRB
543,1600,1435,SAN,RNO
2305,1005,730,DFW,ORD
661,1251,815,STT,ATL
712,521,2355,RSW,DEN
1085,821,710,ATL,AVL
1178,1920,1640,FLL,BWI
5324,1420,1317,MSP,FAR
550,1350,1020,DEN,PDX
3814,935,540,MCO,MKE
1434,621,44,MSP,LAX
1453,1120,905,PDX,DFW
1343,1540,1250,IAD,ORD
404,1945,1345,MDW,SEA
1335,2231,2130,LAS,DFW
3183,2000,1721,DFW,MSN
1164,455,2250,ORD,SFO
861,1854,1354,SJU,BOS
3614,1403,1315,ABI,DFW
580,1433,815,PHL,SLC
626,2349,1915,DTW,DEN
746,901,600,JFK,PSE
1918,1535,829,ATL,SNA
3453,1850,1725,SEA,HDN
3489,1110,925,FSD,ORD
1527,45,2235,SEA,SFO
2326,2005,1355,MDW,SFO
148,2240,2110,OMA,MDW
326,1355,1143,IAH,PIT
2058,1910,1345,PHL,DEN
3045,1352,1155,TUL,ORD
4510,1036,930,MSP,CVG
6437,2233,2005,DFW,ORD
17,852,700,MIA,ATL
2429,1430,1305,SMF,PDX
55,1040,920,IAH,ATL
2044,1123,1010,IND,DTW
2253,945,659,DFW,MSP
34,1625,1500,MCI,DAL
3572,1600,1455,XNA,DFW
1200,1200,725,DAL,LAS
1194,735,600,LAX,SFO
5243,1500,1402,IAH,AUS
703,2019,1520,SJU,JFK
4152,1142,850,BWI,ORD
396,454,2155,SFO,HNL
4391,1240,1015,OMA,DEN
2679,2031,1859,EWR,BOS
43,1645,1445,DFW,DTW
1773,1048,705,PHL,MSP
642,1440,1230,LAX,ATL
1779,1812,1709,LGB,LAS
1931,730,720,LAS,PHX
4631,2105,1900,LGA,ATL
1038,1145,1035,PVD,BWI
2495,1150,1020,RNO,DFW
2296,2155,1845,JAX,DFW
677,1953,1730,ICT,DEN
2064,2220,2120,LAS,SNA
1029,1923,1810,JFK,DCA
1347,1937,1731,DFW,DSM
1959,1310,1010,EWR,MDW
1659,1619,1445,DFW,ATL
698,2153,1922,LGA,MCO
1826,1353,1020,PHX,PHL
2472,1647,1530,ATL,CHS
6275,1354,1221,LAX,COS
1680,1320,1050,SFO,ATL
1772,1111,919,DFW,CLT
562,1450,1159,PHX,SFO
6287,1501,1350,SBA,SFO
2290,2345,2015,PIT,DFW
1483,2308,1950,MIA,LGA
608,2000,1850,ATL,JAX
4099,1705,1510,STL,FLL
4732,1416,1220,ATL,SBN
3450,1600,1410,DEN,BOI
5932,1851,1630,CAK,ORD
328,2227,1955,EWR,MCO
6076,2145,2005,LNK,ORD
5571,1306,1005,MOT,DEN
1262,1535,1305,LAX,ORD
1618,1506,1350,SNA,DFW
1321,2215,1950,IAD,FLL
3219,1346,1240,LBB,DFW
44,1630,1505,HOU,ATL
1435,1432,1310,LGB,SFO
30,2100,1840,ATL,MEM
2163,1117,915,PDX,MSP
4200,1450,1335,SAN,SJC
449,1640,1445,PHX,IAH
318,1532,1239,EWR,PBI
1559,906,545,DEN,GEG
1114,2251,1650,BWI,SLC
692,2117,1800,LGA,ORD
5071,1515,1250,CVG,LGA
1830,1101,920,JFK,CLT
4968,2020,1828,IAH,BHM
5148,2051,1940,TVC,DTW
2333,1245,1057,DFW,TPA
1069,904,540,ATL,OMA
6367,2059,1705,IAH,SLC
913,1610,1440,SFO,LAS
312,2237,1945,JFK,MIA
326,931,700,JFK,TPA
5807,2101,1915,EWR,CMH
5308,1518,1425,DEN,LAR
3279,1739,1430,GSP,DFW
948,1155,1010,DAL,STL
1182,2120,2020,LAS,DAL
415,1005,721,PHX,DTW
4442,1301,1020,SLC,GEG
157,810,630,OTZ,ANC
752,18,2149,GRR,MSP
1636,1622,1525,AUS,DFW
2045,1917,1735,DTW,DCA
987,1012,700,SLC,PHL
922,735,605,SNA,SMF
896,1230,1120,SAN,AUS
4389,905,758,ORD,CLT
2301,1203,950,ORD,DFW
1246,1811,1244,MCO,DEN
821,1154,901,SFO,ORD
1281,605,2350,SJU,IAH
409,1445,1130,LAX,JFK
4099,1415,1105,IND,HOU
1231,1646,1434,DTW,LGA
2243,1521,1332,ATL,RSW
208,2015,1930,OAK,BOI
2949,1831,1655,BNA,JFK
4999,1548,1244,HDN,LAX
3607,905,729,DFW,SGF
1073,2020,1945,BNA,RDU
1502,2122,1825,EWR,MIA
1596,1510,956,DCA,DEN
7379,1030,930,SLC,CDC
888,830,710,OAK,BUR
304,2350,2147,ACY,MCO
2240,1545,1405,CAK,ATL
1436,835,735,MIA,TPA
4297,1029,829,DTW,EWR
1928,1702,1530,CLT,DCA
1008,2230,1845,RSW,ORD
6538,2024,1846,IDA,DEN
2620,1417,1305,SJC,LAX
484,2000,1601,PHL,DFW
4369,2010,1905,FLL,TPA
940,1635,1520,ABQ,DEN
5502,1457,1230,OMA,DEN
1960,836,655,CLT,TPA
5409,1315,1025,DTW,MCI
1402,5,2120,RDU,ORD
1888,2031,1915,BOS,PHL
152,1337,1050,BOS,MCO
1119,1612,1345,ATL,MSY
1271,1705,1217,DFW,SNA
2380,1302,1200,BOS,EWR
1098,2008,1910,LAS,DEN
1887,605,2255,DTW,SEA
4536,2119,1907,CVG,EWR
3100,1715,1620,ORD,MSN
514,2022,1805,BDL,ATL
1717,1034,729,TPA,LGA
4464,1538,1310,ERI,ORD
1284,2138,2018,DSM,ORD
1367,1118,913,ROC,ATL
1203,1720,1600,ORD,DSM
327,1210,1023,ORD,LGA
2195,1706,1535,MLB,ATL
1696,1535,1248,ATL,BDL
29,1805,1520,SEA,ORD
3765,900,740,RNO,LAS
5331,1612,1515,CAE,ATL
1567,1044,745,PBI,HPN
2492,2308,1815,DFW,LAX
1567,1015,800,LAX,STL
1918,1535,829,ATL,SNA
1362,2054,1910,OMA,DFW
4987,2050,1800,RSW,BWI
4997,725,726,ORD,SBN
212,2335,1627,LAX,OGG
5659,914,540,DEN,PDX
3123,1725,1545,RDU,TPA
1554,2215,1505,ATL,LAX
3936,1749,1650,ATW,ORD
336,1900,1750,MAF,DAL
3967,1620,1410,PHX,SAN
4331,1347,1240,DEN,GJT
1061,950,700,PHX,ORD
1397,1802,1359,OGG,SEA
2711,1350,1255,PHX,YUM
1328,920,700,PHX,ONT
266,820,720,MSY,HOU
1510,1201,653,IAH,SAN
1425,2209,2030,PHX,DFW
429,908,734,ORD,ALB
3917,1500,1330,ATL,RDU
1027,1750,1600,MKE,BOS
6281,1244,1122,ONT,DEN
827,1941,1805,BWI,BOS
1336,825,655,DEN,ABQ
2601,1635,1507,JFK,BUF
4764,1903,1544,CVG,IAH
6492,2016,1845,COD,DEN
849,2215,2055,LAS,OAK
404,1300,959,LAS,JFK
2371,1855,1635,DTW,MSN
4265,1434,1304,XNA,IAH
710,2256,2009,LGA,FLL
3436,944,825,JAN,DFW
4294,1455,1355,LAS,OMA
6,2006,1710,EWR,FLL
5219,1743,1635,LAX,MTJ
1148,1957,1650,TPA,EWR
347,1025,925,MSY,HOU
6321,900,805,LAX,SAN
1169,1930,1324,ORD,LAX
759,2140,1935,SFO,SEA
4128,1220,1050,IAH,LBB
3639,1730,1530,CMH,JFK
2545,1823,1655,MCO,ATL
7419,619,510,MSP,ABR
421,1135,950,DEN,BZN
2197,2219,2100,DCA,LGA
2583,1630,900,ATL,SFO
5324,1420,1317,MSP,FAR
877,900,709,LAX,IND
1183,1325,1120,DFW,BNA
488,1903,1556,LAS,JFK
2990,1225,1151,ORD,LEX
916,546,2125,JFK,SFO
4278,1105,935,DEN,CMH
176,1412,906,MSP,LAS
7414,649,600,RHI,IMT
525,1857,1732,LAX,SFO
2283,1510,1410,MSY,HOU
3121,2310,2145,DCA,JFK
1497,738,520,SFO,SEA
3670,1521,1340,PNS,DFW
5332,1643,1506,ORD,PAH
4753,932,835,ONT,SLC
422,441,2359,ATL,DEN
1602,1248,600,ATL,LAS
3125,2255,1955,EWR,BNA
2084,947,720,JFK,MCO
220,2051,1619,EWR,IAH
378,1430,1200,DEN,EWR
3493,1825,1530,MIA,BHM
637,1611,1424,PDX,SFO
7362,1045,942,CNY,SLC
1457,1147,604,IAH,SFO
2315,1644,1425,ORD,DFW
4140,1224,955,OMA,DEN
253,705,605,DAL,SAT
592,1820,1700,PSP,SFO
589,1342,1045,IAH,ORD
4755,1831,1650,PHX,SLC
144,2255,2050,SEA,PHX
381,1937,1847,HNL,ITO
2327,1125,735,DCA,HOU
447,1001,823,SFO,LAX
2638,2100,1857,ORD,ICT
5330,1749,1555,GSO,LGA
4531,1805,1637,IAH,MAF
4099,1700,1445,MCO,IND
4921,650,555,MDW,PIT
3047,2225,2050,SLC,PHX
1471,1754,1442,ATL,SAT
1615,2310,2205,ISP,BWI
3305,1335,1050,HOU,ELP
6468,1209,1105,CPR,DEN
357,2244,1859,SFO,BOS
386,1049,1011,OGG,HNL
2573,1305,1206,MDW,ATL
678,1329,1120,JFK,JAX
2538,1725,1639,DFW,TYR
515,809,627,BUF,BOS
109,915,620,ATL,MDW
369,800,650,ATL,JAX
1462,1541,1200,MIA,DFW
4687,1246,930,EWR,BNA
156,2025,1805,LAX,STL
985,930,650,MCO,BWI
3917,1805,1700,BUR,OAK
4337,1115,905,BWI,MCO
5487,952,841,BHM,DTW
1595,1640,1515,DAL,MSY
2383,1755,1545,ATL,DTW
785,1255,1155,DAL,TUL
4603,1525,1349,EWR,ORF
2298,1256,1117,ATL,SRQ
1650,1759,1445,IAH,DEN
2413,2320,2020,LGA,MDW
200,1820,710,HNL,GUM
1596,1209,900,LGA,ORD
401,1608,1310,MSY,BOS
468,1625,1251,IAH,PHX
1831,1445,1205,DEN,EWR
4387,2230,2115,OAK,LAX
2591,1112,1000,SJC,LAX
2247,1648,1400,ATL,LGA
1633,1222,1104,JFK,BTV
537,2155,1935,CAK,MCO
3828,2230,2015,LAX,STL
472,622,2155,BOS,SJC
3270,1221,930,CHA,DFW
341,2137,1935,SEA,SFO
3038,2159,2045,LFT,DFW
4996,1701,1330,RDU,IAH
4391,1835,1735,CRP,IAH
2146,1309,1200,BOS,LGA
386,2259,2140,PSP,SFO
1646,607,45,ATL,PHX
425,1647,1200,SJU,JFK
1457,1147,604,IAH,SFO
1746,1547,1348,SFO,AUS
2023,1350,1120,PHX,MSP
1527,45,2235,SEA,SFO
2172,1028,900,LGA,DCA
3592,1830,1715,SMF,BUR
5931,1649,1436,ORD,JAN
827,950,900,DEN,MCI
1261,1935,1745,ORD,TPA
4522,1415,1235,SLC,FCA
1834,1750,1706,STL,ATL
3664,1425,1315,BUR,SMF
1081,1206,1013,RIC,BOS
6131,1049,1042,ORD,FNT
348,1748,1630,OAK,LGB
454,35,2200,GSP,MDW
4777,1459,1227,SLC,PSC
1091,825,625,DFW,CLT
1668,1640,1435,BOS,CHS
4652,835,745,AUS,HOU
169,845,730,ONT,OAK
1373,2000,1737,ATL,GPT
731,950,730,DAL,DCA
1658,1353,1022,ORD,DEN
1924,2345,2155,BWI,ATL
571,925,830,BNA,TPA
595,925,545,PHX,PDX
1783,2225,2020,BOS,CLT
5541,958,907,AGS,ATL
451,523,155,FLL,PBG
4641,930,915,SNA,PHX
1982,1148,940,BOS,CLT
2223,2154,1941,TUS,ATL
2054,2122,1935,FLL,SJU
5546,1205,1115,ASE,DEN
348,1809,1651,OAK,LGB
1050,1815,1720,STL,MCI
2609,1814,1650,SMF,LAX
2098,1814,1515,LGA,MIA
4285,2320,2040,ABQ,SAN
1362,2054,1910,OMA,DFW
11,2045,1720,SEA,EWR
314,1010,805,OAK,SEA
2171,923,800,DCA,LGA
4165,1530,1320,FNT,ORD
6451,2055,2000,SMX,LAX
1695,1725,1610,SJC,SNA
458,2310,2050,SAT,STL
1131,1357,620,ATL,SEA
2322,2355,2105,EWR,MIA
865,1730,1530,FLL,SJU
4187,1103,929,BNA,EWR
5181,1241,937,ASE,LAX
4981,936,905,EVV,DTW
1308,2103,1740,MCO,DFW
558,1825,1340,MCI,LAS
719,2131,2020,LAX,LAS
125,1930,1755,DFW,ATL
446,747,550,PHX,MCI
1971,1315,1105,ATL,BWI
842,2258,2050,PHX,LAS
247,2106,1710,KOA,LAX
3236,1155,1030,SMF,SNA
833,1433,710,DTW,SAN
1795,2234,2045,CLT,PHL
3698,705,559,DFW,MAF
4663,1402,1300,SLC,SUN
4240,1337,1246,RIC,IAD
6205,1816,1733,COS,DEN
1438,2326,2145,DCA,ATL
3498,2257,1925,COS,SEA
1410,2335,2224,LAS,LAX
4562,1500,1355,CMH,DTW
6241,945,800,SFO,OKC
5374,935,815,ONT,SFO
2168,2052,1810,HPN,PBI
1078,1548,1245,MSP,DEN
1154,2108,1845,MSP,DFW
413,818,640,CLT,MCO
556,1745,1433,DEN,SAN
878,911,615,DTW,MCI
1633,1308,1045,MSP,DFW
4684,2006,1827,IAH,SDF
4485,1855,1745,CID,MSP
138,2000,1840,SFO,SNA
2147,1547,1259,ATL,LGA
1172,1123,950,DEN,ORD
6123,1606,1320,GSP,ORD
231,835,700,BNA,EWR
1178,755,620,SAN,SFO
1563,1710,1109,ORD,SAN
3718,1945,1820,OKC,HOU
3367,1840,1730,DFW,HOU
4564,1335,1225,ELP,PHX
1583,1738,1445,PHX,ORD
1423,950,735,DFW,PBI
440,1708,1550,BOS,JFK
1294,1005,844,RDU,ATL
5515,1,2100,ORF,ORD
3385,2310,2045,BDL,ATL
4550,1305,1000,CMH,MSP
3114,1401,1145,DTW,ORD
3972,2035,1935,LIT,DAL
6143,1956,1730,CLE,ORD
4469,1748,1411,IAH,ISN
3664,824,700,ORD,LSE
1552,730,621,LAX,LAS
3386,1535,1438,DFW,CLL
1480,1201,940,DCA,FLL
2430,929,715,ATL,ECP
4128,841,720,MOB,IAH
4884,1108,956,LEX,ATL
783,1927,1835,LAS,DEN
580,1305,1200,HOU,DAL
4091,2122,1922,EWR,IND
324,2328,2256,HNL,LIH
234,1745,940,MCO,SFO
5272,1501,1339,DAL,ATL
3256,1150,955,FAR,ORD
6113,2157,1908,CAE,ORD
1048,1535,1430,HRL,HOU
103,950,805,FLL,MYR
288,2314,2005,BOS,ORD
598,2154,1935,SAN,PDX
1509,1917,1641,MSP,MCO
3947,1220,1122,ORD,MSN
3,1555,1230,LAX,JFK
2306,2025,1740,DFW,MSP
834,1959,1220,PDX,HNL
1612,1435,1139,MCO,EWR
1454,1134,927,IAD,MCO
696,1350,1235,SJC,SNA
1962,2240,2115,SAN,SMF
200,1610,1503,DFW,SAT
2063,1335,1145,CLT,PHL
1068,1830,1445,BWI,DFW
6415,1629,1441,DEN,GTF
3269,1229,1050,ORD,BNA
2490,1855,1635,MCO,IND
4522,1210,1050,OKC,HOU
583,851,600,MCO,JFK
368,2109,1925,SMF,SEA
658,1025,920,SAT,DAL
1105,1343,800,EWR,DEN
3654,1825,1637,ORD,HPN
681,1837,1630,LAX,CMH
563,1125,900,PDX,LAX
1079,1250,1120,STL,MCO
460,2200,1935,MCO,PIT
2958,1625,1435,ORD,LIT
6005,1420,1315,IAH,DAL
1331,1234,1131,JAC,SLC
1374,1925,1641,SLC,OAK
441,927,600,LAX,JFK
3585,2045,2018,ORD,CMH
430,1355,1020,MCO,MDW
870,2240,2050,PDX,PHX
3104,1535,1240,DFW,ASE
245,2236,1905,SLC,JFK
380,1200,1035,LAX,SAT
228,1905,1556,EWR,FLL
1048,1705,1535,LAX,DAL
1456,1404,1132,SFO,IAH
5199,2026,1615,ORD,SLC
1545,708,600,IAH,DFW
621,1023,700,PHX,DCA
1898,2335,2200,IND,ATL
5161,911,619,ORD,SAT
1219,1721,1520,LAX,MSP
864,2212,1420,SEA,KOA
809,1908,1556,DEN,SNA
182,1515,1355,SJC,SAN
670,833,600,EWR,MCO
2036,1433,1240,EYW,ATL
64,1700,1630,KTN,WRG
4341,1315,949,EWR,STL
4612,1700,1530,EWR,MHT
770,1224,735,SJU,PHL
6378,1116,815,ATL,ORD
56,2100,2000,DAL,HOU
3123,1355,1308,DFW,TYR
1138,1945,1629,DFW,LGA
2699,1425,1235,PHX,DEN
2405,1922,1855,MEM,ATL
1424,1455,1405,ABQ,DFW
266,1902,1740,SMF,LGB
574,1150,1045,BUR,OAK
1566,548,2220,RDU,LAX
1343,1235,1036,DFW,CLT
3048,1747,1700,CMI,ORD
1918,905,610,PHX,OAK
822,634,2305,PDX,OGG
1118,2135,1953,JFK,CLT
1738,1207,627,IAH,SMF
2384,854,615,SLC,SMF
5560,1348,1306,DEN,FSD
167,1030,715,SFO,MIA
177,1900,1745,OAK,LAX
4441,1255,1100,CLE,LGA
317,2137,1424,IND,SFO
5431,1405,1315,ORD,MKE
2693,1040,705,DEN,SJC
2379,2228,2045,IAD,ATL
3417,1531,1345,ORD,BDL
